Brewery_id,Beer,Beer_ID,Percent_ABV,IBU,Style,Ounces,Brewery,City,State,MedianIBU,MedianABV
122,Blood Orange Honey,2379,5.7,10,Fruit / Vegetable Beer,16,Cheboygan Brewing Company,Cheboygan, MI,29,6.05
122,Lighthouse Amber,2354,5.2,34,Altbier,16,Cheboygan Brewing Company,Cheboygan, MI,29,6.05
123,Main St. Virginia Ale,2377,5,40,Altbier,12,Center of the Universe Brewing C...,Ashland, VA,41,5.65
123,Chin Music Amber Lager,1839,4.5,24,American Amber / Red Lager,12,Center of the Universe Brewing C...,Ashland, VA,41,5.65
123,Main St. Virginia Ale,1248,5,40,Altbier,12,Center of the Universe Brewing C...,Ashland, VA,41,5.65
123,Ray Ray’s Pale Ale,1247,5.2,42,American Pale Ale (APA),12,Center of the Universe Brewing C...,Ashland, VA,41,5.65
124,Summer Ale,2376,4.9,20,American Blonde Ale,12,Ipswich Ale Brewery,Ipswich, MA,31,5.4
125,Mr. Blue Sky,2375,4.5,6,American Pale Wheat Ale,16,Griffin Claw Brewing Company,Birmingham, MI,29,6.05
125,3 Scrooges,2143,6.5,24,Winter Warmer,16,Griffin Claw Brewing Company,Birmingham, MI,29,6.05
125,Screamin’ Pumpkin,2142,5,25,Pumpkin Ale,16,Griffin Claw Brewing Company,Birmingham, MI,29,6.05
125,Grand Trunk Bohemian Pils,2141,5,35,Czech Pilsener,16,Griffin Claw Brewing Company,Birmingham, MI,29,6.05
125,El Rojo,2140,6.5,25,American Amber / Red Ale,16,Griffin Claw Brewing Company,Birmingham, MI,29,6.05
125,Norm's Raggedy Ass IPA,2139,7.5,67,American IPA,16,Griffin Claw Brewing Company,Birmingham, MI,29,6.05
125,Grind Line,2138,5,35,American Pale Ale (APA),16,Griffin Claw Brewing Company,Birmingham, MI,29,6.05
125,Norm's Gateway IPA,2007,4,55,American IPA,12,Griffin Claw Brewing Company,Birmingham, MI,29,6.05
125,Lemon Shandy Tripel,1570,9,23,Tripel,16,Griffin Claw Brewing Company,Birmingham, MI,29,6.05
126,Weisse Versa (2012),2374,5.2,16,Hefeweizen,12,Karbach Brewing Company,Houston, TX,33,5.5
126,Mother in Lager,1560,5.8,25,Munich Dunkel Lager,12,Karbach Brewing Company,Houston, TX,33,5.5
126,Weekend Warrior Pale Ale,1557,5.5,40,American Pale Ale (APA),12,Karbach Brewing Company,Houston, TX,33,5.5
126,Karbachtoberfest,1458,5.5,25,Märzen / Oktoberfest,12,Karbach Brewing Company,Houston, TX,33,5.5
126,Love Street Summer Seasonal (2014),1235,4.7,20,Kölsch,12,Karbach Brewing Company,Houston, TX,33,5.5
126,Barn Burner Saison,1068,6.6,20,Saison / Farmhouse Ale,12,Karbach Brewing Company,Houston, TX,33,5.5
126,Rodeo Clown Double IPA,666,9.5,85,American Double / Imperial IPA,12,Karbach Brewing Company,Houston, TX,33,5.5
126,Sympathy for the Lager,465,4.9,45,American Amber / Red Lager,12,Karbach Brewing Company,Houston, TX,33,5.5
126,Weisse Versa,464,5.2,15,Hefeweizen,12,Karbach Brewing Company,Houston, TX,33,5.5
126,Hopadillo India Pale Ale,463,6.6,70,American IPA,12,Karbach Brewing Company,Houston, TX,33,5.5
127,The Green Room,2372,6,75,American IPA,16,Uncle Billy's Brewery and Smokeh...,Austin, TX,33,5.5
127,Humbucker Helles,2367,4.7,25,Maibock / Helles Bock,16,Uncle Billy's Brewery and Smokeh...,Austin, TX,33,5.5
128,Neato Bandito,2371,6,22,Euro Pale Lager,12,Deep Ellum Brewing Company,Dallas, TX,33,5.5
128,Oak Cliff Coffee Ale,2251,7.5,33,American Brown Ale,12,Deep Ellum Brewing Company,Dallas, TX,33,5.5
128,Dream Crusher Double IPA,2166,8.5,100,American Double / Imperial IPA,12,Deep Ellum Brewing Company,Dallas, TX,33,5.5
128,Deep Ellum Pale Ale,1827,6,44,American Pale Ale (APA),12,Deep Ellum Brewing Company,Dallas, TX,33,5.5
128,Double Brown Stout,1203,7,54,Baltic Porter,12,Deep Ellum Brewing Company,Dallas, TX,33,5.5
128,Farmhouse Wit,1202,4.8,25,Saison / Farmhouse Ale,16,Deep Ellum Brewing Company,Dallas, TX,33,5.5
128,Rye Pils Session Lager,1161,4.6,34,German Pilsener,12,Deep Ellum Brewing Company,Dallas, TX,33,5.5
128,Dallas Blonde,946,5.2,23,American Blonde Ale,12,Deep Ellum Brewing Company,Dallas, TX,33,5.5
128,Deep Ellum IPA,943,7,70,American IPA,12,Deep Ellum Brewing Company,Dallas, TX,33,5.5
129,18th Anniversary Gose,2370,4.4,5,Gose,12,Real Ale Brewing Company,Blanco, TX,33,5.5
129,White (2015),2211,4.6,25,Witbier,12,Real Ale Brewing Company,Blanco, TX,33,5.5
129,BLAKKR,1861,9.9,85,American Black Ale,12,Real Ale Brewing Company,Blanco, TX,33,5.5
129,Firemans #4 Blonde Ale (2013),1718,5.1,21,American Blonde Ale,12,Real Ale Brewing Company,Blanco, TX,33,5.5
129,The Sword Iron Swan Ale,1290,5.9,31,English Pale Ale,12,Real Ale Brewing Company,Blanco, TX,33,5.5
129,Hans' Pils (2015),1091,5.3,52,German Pilsener,12,Real Ale Brewing Company,Blanco, TX,33,5.5
129,Four Squared (2015),1086,6,50,American Blonde Ale,12,Real Ale Brewing Company,Blanco, TX,33,5.5
129,Firemans #4 Blonde Ale (2015),830,5.1,21,American Blonde Ale,12,Real Ale Brewing Company,Blanco, TX,33,5.5
130,Straub Beer (Current),2369,5,11,American Adjunct Lager,12,Straub Brewery,St Mary's, PA,31,5.7
130,American Lager,2233,4.1,8,American Adjunct Lager,12,Straub Brewery,St Mary's, PA,31,5.7
130,American Amber,2232,4.1,8,American Amber / Red Lager,12,Straub Brewery,St Mary's, PA,31,5.7
130,American Light,2231,3.2,13,Light Lager,12,Straub Brewery,St Mary's, PA,31,5.7
131,Black Hop IPA,2368,6.8,68,American Black Ale,12,Shebeen Brewing Company,Wolcott, CT,36,6
132,Point Special (Current),2366,4.7,9,American Adjunct Lager,12,Stevens Point Brewery,Stevens Point, WI,24,5.2
132,Point Special,2365,4.7,9,American Adjunct Lager,12,Stevens Point Brewery,Stevens Point, WI,24,5.2
132,Point Cascade Pale Ale (2013),2270,5.4,33,American Pale Ale (APA),12,Stevens Point Brewery,Stevens Point, WI,24,5.2
132,Point Special,2228,4.7,9,American Adjunct Lager,12,Stevens Point Brewery,Stevens Point, WI,24,5.2
132,Onyx Black Ale,2151,5.2,9,American Black Ale,12,Stevens Point Brewery,Stevens Point, WI,24,5.2
132,Beyond The Pale IPA,2150,6.3,64,American IPA,12,Stevens Point Brewery,Stevens Point, WI,24,5.2
132,Point Special (2013),2122,4.7,9,American Adjunct Lager,12,Stevens Point Brewery,Stevens Point, WI,24,5.2
132,Point Special (2012),2121,4.7,9,American Adjunct Lager,12,Stevens Point Brewery,Stevens Point, WI,24,5.2
132,Point Special Lager,2115,4.7,9,American Adjunct Lager,16,Stevens Point Brewery,Stevens Point, WI,24,5.2
132,St. Benedict's Winter Ale,1450,6.2,24,Winter Warmer,12,Stevens Point Brewery,Stevens Point, WI,24,5.2
132,Point Oktoberfest,1357,5.7,15,Märzen / Oktoberfest,16,Stevens Point Brewery,Stevens Point, WI,24,5.2
132,Point Nude Beach Summer Wheat,1225,5.2,7,American Pale Wheat Ale,16,Stevens Point Brewery,Stevens Point, WI,24,5.2
132,Point Nude Beach Summer Wheat,816,5,7,American Pale Wheat Ale,12,Stevens Point Brewery,Stevens Point, WI,24,5.2
132,Point Nude Beach Summer Wheat (2011),772,5,7,American Pale Wheat Ale,12,Stevens Point Brewery,Stevens Point, WI,24,5.2
132,Drop Dead Blonde,684,3.5,20,American Blonde Ale,12,Stevens Point Brewery,Stevens Point, WI,24,5.2
132,Three Kings Ale,650,4.9,13,Kölsch,12,Stevens Point Brewery,Stevens Point, WI,24,5.2
132,Point Oktoberfest,456,5.7,15,Märzen / Oktoberfest,12,Stevens Point Brewery,Stevens Point, WI,24,5.2
132,2012 Black Ale,357,5.4,32,American Brown Ale,12,Stevens Point Brewery,Stevens Point, WI,24,5.2
132,Point Nude Beach Summer Wheat (2010),141,5,7,American Pale Wheat Ale,12,Stevens Point Brewery,Stevens Point, WI,24,5.2
132,Point Cascade Pale Ale,140,5.4,33,American Pale Ale (APA),12,Stevens Point Brewery,Stevens Point, WI,24,5.2
132,Point Amber Classic,139,4.7,14,American Amber / Red Lager,12,Stevens Point Brewery,Stevens Point, WI,24,5.2
132,Point Special Lager,138,4.7,9,American Adjunct Lager,12,Stevens Point Brewery,Stevens Point, WI,24,5.2
133,Royal Lager,2364,5.1,26,American Pale Lager,16,Weston Brewing Company,Weston, MO,27,5.25
133,Rip Van Winkle (Current),2348,8,25,Bock,12,Weston Brewing Company,Weston, MO,27,5.25
133,O’Malley’s Stout,2344,8,66,English Stout,12,Weston Brewing Company,Weston, MO,27,5.25
133,O’Malley’s IPA,2343,7.5,89,American IPA,12,Weston Brewing Company,Weston, MO,27,5.25
133,O’Malley’s Irish Style Cream Ale,2342,5.3,20,Cream Ale,12,Weston Brewing Company,Weston, MO,27,5.25
133,L'il Lucy's Hot Pepper Ale,2341,4.9,28,Chile Beer,12,Weston Brewing Company,Weston, MO,27,5.25
133,Drop Kick Ale,2340,5.2,36,American Amber / Red Ale,12,Weston Brewing Company,Weston, MO,27,5.25
134,2014 IPA Cicada Series,2362,7.5,72,American IPA,16,Southern Prohibition Brewing Com...,Hattiesburg, MS,45,5.8
134,Sinister Minister Black IPA,2346,7.7,65,American IPA,16,Southern Prohibition Brewing Com...,Hattiesburg, MS,45,5.8
134,Jack the Sipper,2320,5.3,45,Extra Special / Strong Bitter (ESB),12,Southern Prohibition Brewing Com...,Hattiesburg, MS,45,5.8
134,Devil's Harvest Extra Pale Ale,2297,5.8,60,American Pale Ale (APA),12,Southern Prohibition Brewing Com...,Hattiesburg, MS,45,5.8
134,Suzy B Dirty Blonde Ale,2296,5,20,American Blonde Ale,12,Southern Prohibition Brewing Com...,Hattiesburg, MS,45,5.8
134,Mississippi Fire Ant,1745,8,80,American Amber / Red Ale,16,Southern Prohibition Brewing Com...,Hattiesburg, MS,45,5.8
134,Hipster Breakfast,1120,5.8,40,Oatmeal Stout,16,Southern Prohibition Brewing Com...,Hattiesburg, MS,45,5.8
134,Suzy B Dirty Blonde Ale,1118,5,20,American Blonde Ale,16,Southern Prohibition Brewing Com...,Hattiesburg, MS,45,5.8
134,Devil's Harvest Extra Pale Ale,1117,5.8,60,American Pale Ale (APA),16,Southern Prohibition Brewing Com...,Hattiesburg, MS,45,5.8
135,Axe Head Malt Liquor,2361,9.9,NA,American Malt Liquor,24,Minhas Craft Brewery,Monroe, WI,24,5.2
135,Huber Bock (2014),2359,5.4,25,Bock,16,Minhas Craft Brewery,Monroe, WI,24,5.2
135,Minhas Light (2012),2358,4,11,Light Lager,12,Minhas Craft Brewery,Monroe, WI,24,5.2
135,Huber,2282,5,26,American Pale Lager,12,Minhas Craft Brewery,Monroe, WI,24,5.2
135,Clear Creek Ice,2281,6.2,26,American Pale Lager,16,Minhas Craft Brewery,Monroe, WI,24,5.2
135,Clear Creek Ice,2280,6.2,26,American Pale Lager,12,Minhas Craft Brewery,Monroe, WI,24,5.2
135,Mountain Crest,2279,5.5,26,American Pale Lager,16,Minhas Craft Brewery,Monroe, WI,24,5.2
135,Mountain Crest,2278,5.5,26,American Pale Lager,12,Minhas Craft Brewery,Monroe, WI,24,5.2
135,Mountain Creek (2013),2277,5.5,26,American Pale Lager,12,Minhas Craft Brewery,Monroe, WI,24,5.2
135,Boxer,2276,5,11,American Adjunct Lager,24,Minhas Craft Brewery,Monroe, WI,24,5.2
135,Boxer Light,2275,4.2,11,Light Lager,12,Minhas Craft Brewery,Monroe, WI,24,5.2
135,Boxer Ice,2274,5.5,11,American Adjunct Lager,12,Minhas Craft Brewery,Monroe, WI,24,5.2
135,Boxer,2273,5,11,American Adjunct Lager,12,Minhas Craft Brewery,Monroe, WI,24,5.2
136,Morning Wood Wheat (Current),2360,5.9,14,American Pale Wheat Ale,12,Pug Ryan's Brewery,Dillon, CO,36,6
136,Hideout Helles,1463,6.9,17,Munich Helles Lager,12,Pug Ryan's Brewery,Dillon, CO,36,6
136,Dead Eye Dunkel,1462,6,15,Munich Dunkel Lager,12,Pug Ryan's Brewery,Dillon, CO,36,6
136,Peacemaker Pilsner,1461,5.8,21,Czech Pilsener,12,Pug Ryan's Brewery,Dillon, CO,36,6
136,Over the Rail Pale Ale,711,5.7,68,American Pale Ale (APA),12,Pug Ryan's Brewery,Dillon, CO,36,6
136,Pallavicini Pilsner (2009),188,5.8,21,Czech Pilsener,12,Pug Ryan's Brewery,Dillon, CO,36,6
136,Morning Wood Wheat (Current),130,5.9,14,American Pale Wheat Ale,12,Pug Ryan's Brewery,Dillon, CO,36,6
137,Porter Culture,2357,6.5,31,American Porter,12,Hops & Grains Brewing Company,Austin, TX,33,5.5
138,Sietsema Red Label,2353,6.9,NA,Cider,16,Sietsema Orchards and Cider Mill,Ada, MI,29,6.05
139,Extra Pale Ale,2352,5.3,49,American Pale Ale (APA),12,Summit Brewing Company,St Paul, MN,45,5.6
140,Behemoth,2351,5,23,American Pilsner,12,Core Brewing & Distilling Company,Springdale, AR,36,5.2
140,Arkansas Red,1650,5.2,36,American Amber / Red Ale,12,Core Brewing & Distilling Company,Springdale, AR,36,5.2
140,Core Oatmeal Stout,1337,5.7,28,Oatmeal Stout,12,Core Brewing & Distilling Company,Springdale, AR,36,5.2
140,Core ESB,1336,6.1,45,Extra Special / Strong Bitter (ESB),12,Core Brewing & Distilling Company,Springdale, AR,36,5.2
141,Oklahoma Suks,2350,4.8,32,American Amber / Red Ale,12,Independence Brewing Company,Austin, TX,33,5.5
141,Power & Light,2301,5.5,42,American Pale Ale (APA),12,Independence Brewing Company,Austin, TX,33,5.5
141,White Rabbit ,1904,5.9,27,Witbier,12,Independence Brewing Company,Austin, TX,33,5.5
142,Cubano Espresso,2349,5.5,25,Bock,12,Cigar City Brewing Company,Tampa, FL,35.5,5.55
142,Operation Homefront,2014,6.2,65,American IPA,12,Cigar City Brewing Company,Tampa, FL,35.5,5.55
142,Wandering Pelican,2013,8.2,65,American Black Ale,12,Cigar City Brewing Company,Tampa, FL,35.5,5.55
142,Sugar Plum,2012,5.5,29,American Brown Ale,12,Cigar City Brewing Company,Tampa, FL,35.5,5.55
142,Oktoberfest,2011,5.5,22,Märzen / Oktoberfest,12,Cigar City Brewing Company,Tampa, FL,35.5,5.55
142,Puppy's Breath Porter,2010,6,31,American Porter,12,Cigar City Brewing Company,Tampa, FL,35.5,5.55
142,Happening Now,2009,4.5,67,American IPA,12,Cigar City Brewing Company,Tampa, FL,35.5,5.55
142,Hopped on the High Seas (Hop #529),1726,7,60,American IPA,12,Cigar City Brewing Company,Tampa, FL,35.5,5.55
142,Hopped on the High Seas (Calypso),1725,7,60,American IPA,12,Cigar City Brewing Company,Tampa, FL,35.5,5.55
142,Wiregrass Post-Prohibition Ale,1695,6.3,44,American Pale Ale (APA),12,Cigar City Brewing Company,Tampa, FL,35.5,5.55
142,Dry-Hopped On The High Seas Caribbean-Style IPA,1694,7,60,American IPA,12,Cigar City Brewing Company,Tampa, FL,35.5,5.55
142,Hopped on the High Seas (Citra),1693,7,60,American IPA,12,Cigar City Brewing Company,Tampa, FL,35.5,5.55
142,Hopped on the High Seas (Ahtanum),1692,7,60,American IPA,12,Cigar City Brewing Company,Tampa, FL,35.5,5.55
142,Gwar Beer,1369,5.5,44,American Pale Ale (APA),12,Cigar City Brewing Company,Tampa, FL,35.5,5.55
142,Tropical Heatwave,1243,5.2,20,American Pale Wheat Ale,16,Cigar City Brewing Company,Tampa, FL,35.5,5.55
142,Humidor Series India Pale Ale,1142,7.5,70,American IPA,12,Cigar City Brewing Company,Tampa, FL,35.5,5.55
142,Jai Alai IPA Aged on White Oak,1141,7.5,70,American IPA,12,Cigar City Brewing Company,Tampa, FL,35.5,5.55
142,José Martí American Porter,1140,8,65,American Porter,12,Cigar City Brewing Company,Tampa, FL,35.5,5.55
142,Invasion Pale Ale,1139,5,44,American Pale Ale (APA),12,Cigar City Brewing Company,Tampa, FL,35.5,5.55
142,Maduro Brown Ale,1138,5.5,25,English Brown Ale,12,Cigar City Brewing Company,Tampa, FL,35.5,5.55
142,Maduro Brown Ale,571,5.5,25,American Brown Ale,12,Cigar City Brewing Company,Tampa, FL,35.5,5.55
142,Hotter Than Helles Lager,570,5,17,Munich Helles Lager,12,Cigar City Brewing Company,Tampa, FL,35.5,5.55
142,Tocobaga Red Ale,569,7.2,75,American Amber / Red Ale,12,Cigar City Brewing Company,Tampa, FL,35.5,5.55
142,Jai Alai IPA,546,7.5,70,American IPA,12,Cigar City Brewing Company,Tampa, FL,35.5,5.55
142,Florida Cracker Belgian Wit,545,5,18,Witbier,12,Cigar City Brewing Company,Tampa, FL,35.5,5.55
143,Hunny Do Wheat,2347,4.8,18,American Pale Wheat Ale,12,Third Street Brewhouse,Cold Spring, MN,45,5.6
143,Three Way Pale Ale,1781,5.2,44,American Pale Ale (APA),12,Third Street Brewhouse,Cold Spring, MN,45,5.6
143,Rise to the Top,1780,4.1,20,Cream Ale,12,Third Street Brewhouse,Cold Spring, MN,45,5.6
143,Lost Trout Brown Ale,1779,4.9,29,American Brown Ale,12,Third Street Brewhouse,Cold Spring, MN,45,5.6
144,Gansett Light,2345,3.7,10,Light Lager,16,Narragansett Brewing Company,Providence, RI,24,5.5
144,Bohemian Pils,2224,5.2,30,American Pilsner,16,Narragansett Brewing Company,Providence, RI,24,5.5
144,Autocrat Coffee Milk Stout,1775,5.3,30,Milk / Sweet Stout,16,Narragansett Brewing Company,Providence, RI,24,5.5
144,Narragansett Bohemian Pilsner,1291,8.6,35,German Pilsener,16,Narragansett Brewing Company,Providence, RI,24,5.5
144,Narragansett Summer Ale,1093,4.2,24,American Pale Wheat Ale,12,Narragansett Brewing Company,Providence, RI,24,5.5
144,Narragansett Cream Ale,580,5,22,Cream Ale,16,Narragansett Brewing Company,Providence, RI,24,5.5
144,Narragansett Summer Ale,403,4.2,24,American Pale Wheat Ale,16,Narragansett Brewing Company,Providence, RI,24,5.5
144,Narragansett Porter,316,7,22,American Porter,16,Narragansett Brewing Company,Providence, RI,24,5.5
144,Narragansett Bock,315,6.5,32,Bock,16,Narragansett Brewing Company,Providence, RI,24,5.5
144,Narragansett Fest Lager,314,5.5,15,Märzen / Oktoberfest,16,Narragansett Brewing Company,Providence, RI,24,5.5
145,Little Red Cap,2339,6.3,43,Altbier,12,Grimm Brothers Brewhouse,Loveland, CO,36,6
146,Shark Tracker Light lager,2338,4.8,11,Light Lager,12,Cisco Brewers,Nantucket, MA,31,5.4
146,Pumple Drumkin,1365,6,24,Pumpkin Ale,12,Cisco Brewers,Nantucket, MA,31,5.4
146,Grey Lady,1094,4.5,16,Witbier,12,Cisco Brewers,Nantucket, MA,31,5.4
146,Summer of Lager,657,6.2,17,Munich Helles Lager,12,Cisco Brewers,Nantucket, MA,31,5.4
146,Indie Pale Ale,656,6.5,67,American IPA,12,Cisco Brewers,Nantucket, MA,31,5.4
146,Sankaty Light Lager,359,3.8,11,Light Lager,12,Cisco Brewers,Nantucket, MA,31,5.4
146,Whale's Tale Pale Ale,56,5.6,31,English Pale Ale,12,Cisco Brewers,Nantucket, MA,31,5.4
147,Charlie's Rye IPA,2337,6,67,American IPA,16,Angry Minnow,Hayward, WI,24,5.2
148,New Cleveland Palesner,2336,5,23,American Pilsner,12,Platform Beer Company,Cleveland, OH,40,5.8
149,Perpetual Darkness,2335,9.2,72,Belgian Strong Dark Ale,12,Odyssey Beerwerks,Arvada, CO,36,6
149,Clan Warrior,2334,8.7,29,Scotch Ale / Wee Heavy,12,Odyssey Beerwerks,Arvada, CO,36,6
149,Psycho Penguin Vanilla Porter,2333,5.4,36,American Porter,12,Odyssey Beerwerks,Arvada, CO,36,6
149,Heliocentric Hefeweizen,1721,4.7,17,Hefeweizen,12,Odyssey Beerwerks,Arvada, CO,36,6
149,Ghose Drifter Pale Ale,1720,5.1,44,American Pale Ale (APA),12,Odyssey Beerwerks,Arvada, CO,36,6
149,Ghost Rider Pale Ale (2013),1431,5.1,44,American Pale Ale (APA),12,Odyssey Beerwerks,Arvada, CO,36,6
149,Helios Hefeweizen (2013),1430,4.7,17,Hefeweizen,12,Odyssey Beerwerks,Arvada, CO,36,6
150,Deadeye Jack,2332,6,31,American Porter,12,Lonerider Brewing Company,Raleigh, NC,31,5.7
150,Pistols at Dawn,2330,7.5,41,American Stout,16,Lonerider Brewing Company,Raleigh, NC,31,5.7
150,Peacemaker Pale Ale,2329,5.7,47,American Pale Ale (APA),12,Lonerider Brewing Company,Raleigh, NC,31,5.7
150,Shotgun Betty,2327,5.8,11,Hefeweizen,12,Lonerider Brewing Company,Raleigh, NC,31,5.7
150,Sweet Josie,2326,6.1,30,American Brown Ale,12,Lonerider Brewing Company,Raleigh, NC,31,5.7
151,Watershed IPA,2331,6.7,70,American IPA,12,Oakshire Brewing,Eugene, OR,40,5.6
151,Oakshire Amber Ale,1669,5.4,24,American Amber / Red Ale,12,Oakshire Brewing,Eugene, OR,40,5.6
151,Overcast Espresso Stout,1668,5.8,27,American Stout,12,Oakshire Brewing,Eugene, OR,40,5.6
151,Watershed IPA (2013),999,6.7,70,American IPA,12,Oakshire Brewing,Eugene, OR,40,5.6
152,Fort Pitt Ale,2322,5.7,36,American Amber / Red Ale,12,Fort Pitt Brewing Company,Latrobe, PA,31,5.7
153,Turnrow Harvest Ale,2321,5.5,20,American Blonde Ale,12,Tin Roof Brewing Company,Baton Rouge, LA,28,5.2
153,Juke Joint IPA,1755,7,60,American IPA,12,Tin Roof Brewing Company,Baton Rouge, LA,28,5.2
153,Parade Ground Coffee Porter,1754,7,35,American Porter,12,Tin Roof Brewing Company,Baton Rouge, LA,28,5.2
153,Tin Roof Watermelon Wheat,1428,5,21,Fruit / Vegetable Beer,12,Tin Roof Brewing Company,Baton Rouge, LA,28,5.2
153,Tin Roof Blonde Ale,529,4.5,18,American Blonde Ale,12,Tin Roof Brewing Company,Baton Rouge, LA,28,5.2
153,Voodoo Bengal Pale Ale,495,5.5,37,American Pale Ale (APA),12,Tin Roof Brewing Company,Baton Rouge, LA,28,5.2
153,Perfect Tin Amber,494,4.5,28,American Amber / Red Ale,12,Tin Roof Brewing Company,Baton Rouge, LA,28,5.2
154,Knotty Blonde Ale,2319,4,18,American Blonde Ale,12,Three Creeks Brewing,Sisters, OR,40,5.6
154,Fivepine Chocolate Porter,2317,6.2,40,American Porter,12,Three Creeks Brewing,Sisters, OR,40,5.6
154,Hoodoo Voodoo IPA,2316,6.2,82,American IPA,12,Three Creeks Brewing,Sisters, OR,40,5.6
155,Ginja Ninja,2318,6,NA,Cider,12,2 Towns Ciderhouse,Corvallis, OR,40,5.6
155,Cherried Away,2170,6,NA,Cider,12,2 Towns Ciderhouse,Corvallis, OR,40,5.6
155,Rhubarbarian,2169,6,NA,Cider,12,2 Towns Ciderhouse,Corvallis, OR,40,5.6
155,BrightCider,1502,6,NA,Cider,12,2 Towns Ciderhouse,Corvallis, OR,40,5.6
156,Hopportunity Knocks IPA,2315,6.8,100,American IPA,12,Caldera Brewing Company,Ashland, OR,40,5.6
156,Pilot Rock Porter,1808,6,31,American Porter,12,Caldera Brewing Company,Ashland, OR,40,5.6
156,Caldera Pale Ale,1419,5.6,55,American Pale Ale (APA),12,Caldera Brewing Company,Ashland, OR,40,5.6
156,Lawnmower Lager,878,3.9,16,American Adjunct Lager,12,Caldera Brewing Company,Ashland, OR,40,5.6
156,Ashland Amber Ale (2009),794,5.4,24,American Amber / Red Ale,12,Caldera Brewing Company,Ashland, OR,40,5.6
156,Caldera IPA (2009),793,6.1,94,American IPA,12,Caldera Brewing Company,Ashland, OR,40,5.6
156,Caldera IPA (2007),792,6.1,94,American IPA,12,Caldera Brewing Company,Ashland, OR,40,5.6
156,Caldera Pale Ale (2010),791,5.6,55,American Pale Ale (APA),12,Caldera Brewing Company,Ashland, OR,40,5.6
156,Caldera Pale Ale (2009),790,5.6,55,American Pale Ale (APA),12,Caldera Brewing Company,Ashland, OR,40,5.6
156,Caldera Pale Ale (2005),789,5.6,55,American Pale Ale (APA),12,Caldera Brewing Company,Ashland, OR,40,5.6
156,Caldera Pale Ale (2007),788,5.6,55,American Pale Ale (APA),12,Caldera Brewing Company,Ashland, OR,40,5.6
156,Caldera Pale Ale (2011),38,5.6,55,American Pale Ale (APA),12,Caldera Brewing Company,Ashland, OR,40,5.6
156,Ashland Amber Ale,37,5.4,24,American Amber / Red Ale,12,Caldera Brewing Company,Ashland, OR,40,5.6
